FISCAL_YR,FISCAL_MTH,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESC,TRANS_DT,AMT,DayOfWeek,isWeekday
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,DOUBLETREE_GREEN_ROOM,EATING_PLACES_RESTAURANTS,2019-03-14 00:00:00,34.96,Thursday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,BOYS_TOWN_PRESS,ORGANIZATIONS_CHARITABLE_AND_SOCIAL_SERVICES,2019-03-02 00:00:00,14.0,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,BOYS_TOWN_PRESS,ORGANIZATIONS_CHARITABLE_AND_SOCIAL_SERVICES,2019-03-02 00:00:00,165.85,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,TCD*CENGAGE_LEARNING,SCHOOLS_EDUCATIONAL_SVC-NOT_ELSEWHERE_CLASSIFIED,2019-03-09 00:00:00,30.95,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,STAPLES_DIRECT,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-03-09 00:00:00,845.97,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,DATA_RECOGNITION_CORP,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2019-03-06 00:00:00,934.0,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,ACADEMIC_THERAPY_PUBLI,BOOKS_PERIODICALS_AND_NEWSPAPERS,2019-03-18 00:00:00,251.9,Monday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,SSI*EPSCC,DIRECT_MARKETING-OTHER_DIRECT_MARKETERS-NOT_ELSEW,2019-03-17 00:00:00,319.25,Sunday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,LOGAN_AIR_AUBONPAIN_76,FAST_FOOD_RESTAURANTS,2019-03-15 00:00:00,11.19,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,JFK_BUFFALO_WILDWING,EATING_PLACES_RESTAURANTS,2019-03-13 00:00:00,23.96,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,BOS_TAXI_0770,TRAVEL,2019-03-13 00:00:00,45.7,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,ACADEMIC_THERAPY_PUBLI,BOOKS_PERIODICALS_AND_NEWSPAPERS,2019-03-24 00:00:00,-19.99,Sunday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,ACADEMIC_THERAPY_PUBLI,BOOKS_PERIODICALS_AND_NEWSPAPERS,2019-03-09 00:00:00,23.2,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,C_TECH_ASSOCIATES_INC,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2019-03-08 00:00:00,106.03,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,RESTAURANT_DEPOT,GROCERY_STORES_SUPERMARKETS,2019-03-03 00:00:00,130.39,Sunday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,SHOPRITE_CHRSTNLNDG_S1,GROCERY_STORES_SUPERMARKETS,2019-03-03 00:00:00,20.39,Sunday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,NRA_EDUCATION_FOUNDATION,ORGANIZATIONS_CHARITABLE_AND_SOCIAL_SERVICES,2019-03-06 00:00:00,675.0,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,WW_GRAINGER,INDUSTRIAL_SUPPLIES_NOT_ELSEWHERE_CLASSIFIED,2019-02-28 00:00:00,-29.02,Thursday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,ACADEMIC_THERAPY_PUBLI,BOOKS_PERIODICALS_AND_NEWSPAPERS,2019-03-09 00:00:00,232.0,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,TCD*CENGAGE_LEARNING,SCHOOLS_EDUCATIONAL_SVC-NOT_ELSEWHERE_CLASSIFIED,2019-03-08 00:00:00,30.95,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,TCD*CENGAGE_LEARNING,SCHOOLS_EDUCATIONAL_SVC-NOT_ELSEWHERE_CLASSIFIED,2019-03-08 00:00:00,30.95,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,WALMART.COM,DISCOUNT_STORES,2019-03-08 00:00:00,7.78,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,RESTAURANTSTORE.COM,COMMERCIAL_EQUIPMENT_NOT_ELSEWHERE_CLASSIFIED,2019-03-06 00:00:00,88.67,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,HOMEDEPOT.COM,HOME_SUPPLY_WAREHOUSE_STORES,2019-03-06 00:00:00,35.92,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,NEW_READERS_PRESS,DIRECT_MARKETING-CATALOG_MERCHANTS,2019-03-07 00:00:00,278.0,Thursday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,WALMART.COM,DISCOUNT_STORES,2019-03-08 00:00:00,5.99,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,HOMEDEPOT.COM,HOME_SUPPLY_WAREHOUSE_STORES,2019-03-06 00:00:00,6.72,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,NEW_READERS_PRESS,DIRECT_MARKETING-CATALOG_MERCHANTS,2019-03-07 00:00:00,26.41,Thursday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,TCD*CENGAGE_LEARNING,SCHOOLS_EDUCATIONAL_SVC-NOT_ELSEWHERE_CLASSIFIED,2019-03-08 00:00:00,30.95,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,GOOGLE_*SVCSAPPSECAPM,ADVERTISING_SERVICES,2019-03-02 00:00:00,25.0,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,CARE.CITRIXONLINE.COM,DIRECT_MARKETING-CONTINUITY-SUBSCRIPTION_MERCHANTS,2019-03-11 00:00:00,588.0,Monday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,RESTAURANTSTORE.COM,COMMERCIAL_EQUIPMENT_NOT_ELSEWHERE_CLASSIFIED,2019-03-06 00:00:00,7.88,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,STAPLS7172875916000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-03-16 00:00:00,51.05,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,HY-PARK_GARAGE,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2019-02-28 00:00:00,14.0,Thursday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,RESTAURANT_DEPOT,GROCERY_STORES_SUPERMARKETS,2019-03-20 00:00:00,48.69,Wednesday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,STAPLS0153110767000002,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-03-09 00:00:00,7.42,Saturday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,C_TECH_ASSOCIATES_INC,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2019-03-08 00:00:00,2200.0,Friday,1
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,SSI*EPSCC,DIRECT_MARKETING-OTHER_DIRECT_MARKETERS-NOT_ELSEW,2019-03-17 00:00:00,31.93,Sunday,0
2019,9,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,DATA_RECOGNITION_CORP,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2019-03-06 00:00:00,58.34,Wednesday,1
2019,9,DEPT_OF_EDUCATION,DRIVER_TRAINING,ACUTE_-_F_AND_O_BILLING_O,HEALTH_PRACTITIONERS_MEDICAL_SRVCS-NOT_ELSEWHERE,2019-03-02 00:00:00,320.0,Saturday,0
2019,9,DEPT_OF_EDUCATION,ADVISORY_COUNCIL,COMCAST,CABLE_SATELLITE_OTHER_PAY_TELEVISION_RADIO_SVCS,2019-03-27 00:00:00,115.2,Wednesday,1
2019,9,DEPT_OF_EDUCATION,ADVISORY_COUNCIL,USPS_PO_0968230508,POSTAL_SERVICES-GOVERNMENT_ONLY,2019-03-07 00:00:00,11.9,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,INTERNATIONAL_TRANSACTION,INTERNAL_TRANSACTION,2019-04-15 00:00:00,0.72,Monday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,HEALTHY_GOURMET,FAST_FOOD_RESTAURANTS,2019-04-14 00:00:00,15.86,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,BELFINT_LYONS_AND_SHUMA,ACCOUNTING_AUDITING_AND_BOOKKEEPING_SERVICES,2019-04-12 00:00:00,2300.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CARE.CITRIXONLINE.COM,DIRECT_MARKETING-CONTINUITY-SUBSCRIPTION_MERCHANTS,2019-04-11 00:00:00,348.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,DMI*_DELL_HLTHCR/REL,COMPUTERS_COMPUTER_PERIPHERAL_EQUIPMENT_SOFTWARE,2019-04-14 00:00:00,896.98,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,AMERICAN_AIR0012122177073,AIRLINE,2019-04-04 00:00:00,-202.01,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,SOUTHWES_5262101216472,AIRLINE,2019-04-18 00:00:00,375.96,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,THOMAS_SCIENTIFIC_INC/,DENTAL-LAB-MED-OPHTHALMIC_HOSP_EQUIP_SUPPLIES,2019-04-14 00:00:00,192.47,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,STAPLS0154471512000002,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-04-05 00:00:00,26.58,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,STAPLS0154471512000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-04-05 00:00:00,180.49,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WW_GRAINGER,INDUSTRIAL_SUPPLIES_NOT_ELSEWHERE_CLASSIFIED,2019-04-07 00:00:00,18.73,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,DOMINO'S_PIZZA_3348,FAST_FOOD_RESTAURANTS,2019-04-08 00:00:00,30.38,Monday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,DOMINO'S_PIZZA_3649,FAST_FOOD_RESTAURANTS,2019-04-06 00:00:00,48.83,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TFS*FISHER_SCI_CHI,DENTAL-LAB-MED-OPHTHALMIC_HOSP_EQUIP_SUPPLIES,2019-04-14 00:00:00,-58.95,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CHEESECAKE_HEADQUARTERS,EATING_PLACES_RESTAURANTS,2019-04-18 00:00:00,19.2,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,OTG_MANAGEMENT_PHL_B_LLC,FAST_FOOD_RESTAURANTS,2019-04-18 00:00:00,8.25,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,INTAC_INC,DIRECT_MARKETING-OTHER_DIRECT_MARKETERS-NOT_ELSEW,2019-04-19 00:00:00,25.45,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WB_MASON,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-03-27 00:00:00,192.96,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PATS_PIZZA_IN_WEST_DOVER,EATING_PLACES_RESTAURANTS,2019-04-04 00:00:00,110.31,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,LAZ_PARKING_570238,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2019-04-11 00:00:00,13.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PITSCO_INC,SCHOOLS_EDUCATIONAL_SVC-NOT_ELSEWHERE_CLASSIFIED,2019-04-12 00:00:00,1618.75,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,SSI*SCHOOL_SPECIALTY,DIRECT_MARKETING-OTHER_DIRECT_MARKETERS-NOT_ELSEW,2019-04-13 00:00:00,16.83,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,MEDLINE,DENTAL-LAB-MED-OPHTHALMIC_HOSP_EQUIP_SUPPLIES,2019-04-13 00:00:00,22.18,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,DE_PROFESSIONAL_REG_801,GOVERNMENT_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2019-03-28 00:00:00,194.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WB_MASON,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-04-06 00:00:00,200.04,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PENSKE_TRK_LSG_044652,CAR_RENTAL,2019-03-27 00:00:00,187.2,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TFS*FISHER_SCI_TMP,DENTAL-LAB-MED-OPHTHALMIC_HOSP_EQUIP_SUPPLIES,2019-04-11 00:00:00,-36.53,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,JETBLUE_2797979495360,AIRLINE,2019-04-11 00:00:00,109.2,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,SPIRIT_AIRL_4870148412779,AIRLINE,2019-04-11 00:00:00,44.19,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PLN*PRICELINE.COM_AIR,TRAVEL,2019-04-12 00:00:00,7.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,SOUTHWES_5265534192171,AIRLINE,2019-03-27 00:00:00,15.0,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,E_GROUP_WEBSTORES,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2019-03-28 00:00:00,550.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,USPS_PO_0917600901,POSTAL_SERVICES-GOVERNMENT_ONLY,2019-04-13 00:00:00,13.18,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CAFFE_GELATO,EATING_PLACES_RESTAURANTS,2019-04-13 00:00:00,325.0,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,MISSION_BBQ_DOVER,EATING_PLACES_RESTAURANTS,2019-04-11 00:00:00,106.82,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,GO_EXPRESS_TRAVEL,TRAVEL,2019-04-06 00:00:00,10.0,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,GRANITE_CITY_-CIRCLE_CTR,EATING_PLACES_RESTAURANTS,2019-04-20 00:00:00,20.0,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,GO_EXPRESS_TRAVEL,TRAVEL,2019-04-06 00:00:00,10.0,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,GAN*NEWSPAPER_SUB1052,DIRECT_MARKETING-CONTINUITY-SUBSCRIPTION_MERCHANTS,2019-04-07 00:00:00,414.26,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CUSTOMINK_LLC,ACCESSORY_AND_APPAREL_STORES-MISCELLANEOUS,2019-04-12 00:00:00,1240.27,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,USPS_PO_0917600901,POSTAL_SERVICES-GOVERNMENT_ONLY,2019-04-10 00:00:00,13.18,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CHICK-FIL-A,FAST_FOOD_RESTAURANTS,2019-03-31 00:00:00,2.32,Sunday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,ROCK_BOTTOM_DENVER,EATING_PLACES_RESTAURANTS,2019-03-30 00:00:00,25.89,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PHO_ON_16TH_VIETNAMESE_GR,EATING_PLACES_RESTAURANTS,2019-03-30 00:00:00,24.43,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TERRITORY_KITCHEN_AND_BAR,EATING_PLACES_RESTAURANTS,2019-03-30 00:00:00,11.72,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,HILTON_GARDEN_INN,LODGING,2019-04-01 00:00:00,874.41,Monday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,POUR_LA_FRANCE_B,EATING_PLACES_RESTAURANTS,2019-04-01 00:00:00,2.65,Monday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,E_GROUP_WEBSTORES,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2019-03-28 00:00:00,8.65,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,AMERICAN_AIR0012121229042,AIRLINE,2019-03-27 00:00:00,704.86,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,EXCHNG_VISITOR_PROG,GOVERNMENT_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2019-03-29 00:00:00,1101.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WW_GRAINGER,INDUSTRIAL_SUPPLIES_NOT_ELSEWHERE_CLASSIFIED,2019-03-29 00:00:00,254.61,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,EVENTBRITE,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2019-04-04 00:00:00,-27.37,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,STAPLS0154735894000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-04-04 00:00:00,287.92,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,DOLLAR_GENERAL_#12556,VARIETY_STORES,2019-04-05 00:00:00,17.85,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CARE.CITRIXONLINE.COM,DIRECT_MARKETING-CONTINUITY-SUBSCRIPTION_MERCHANTS,2019-03-29 00:00:00,94.4,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WPA_CUSTOM_HOUSE,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2019-03-29 00:00:00,3.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,ACT*2017_INCLUSION_CON,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2019-04-06 00:00:00,50.0,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TERRITORY_KITCHEN_AND_BAR,EATING_PLACES_RESTAURANTS,2019-03-28 00:00:00,29.83,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,STAPLS0154736259000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2019-04-04 00:00:00,222.1,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,MARRIOTT_METRO_CENTER,LODGING,2019-04-04 00:00:00,753.42,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,MARRIOTT_JW_DC_F_AND_B,LODGING,2019-04-03 00:00:00,27.1,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,GRAND_HYATT_SAN_DIEGO,LODGING,2019-04-03 00:00:00,213.28,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,AMERICAN_AIR0012122177073,AIRLINE,2019-04-03 00:00:00,864.4,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,YARD_HOUSE_83200083295,EATING_PLACES_RESTAURANTS,2019-03-29 00:00:00,11.99,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TERRITORY_KITCHEN_AND_BAR,EATING_PLACES_RESTAURANTS,2019-03-29 00:00:00,11.72,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WPA_CUSTOM_HOUSE,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2019-03-29 00:00:00,11.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TFS*FISHERSCI_ECOM_TMP,DENTAL-LAB-MED-OPHTHALMIC_HOSP_EQUIP_SUPPLIES,2019-03-29 00:00:00,58.15,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,ASSOCIATES_INTERNATIONAL,QUICK_COPY_REPRODUCTION_AND_BLUEPRINTING_SERVICES,2019-04-06 00:00:00,2650.91,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,MICHAELS_STORES_3709,ARTIST_SUPPLY_STORES_CRAFT_SHOPS,2019-03-27 00:00:00,8.76,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,AIRPORTSHUTTLES.COM,TRAVEL,2019-03-27 00:00:00,51.0,Wednesday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,CACFP.ORG,ORGANIZATIONS_MEMBERSHIP-NOT_ELSEWHERE_CLASSIFIED,2019-04-04 00:00:00,600.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,STARBUCKS_STORE_20089,FAST_FOOD_RESTAURANTS,2019-04-18 00:00:00,7.85,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PACIFIC_BEACH_ALE_HOUSE,EATING_PLACES_RESTAURANTS,2019-04-18 00:00:00,27.11,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,LEHIGH_BURSARS_OFFICE,COLLEGES_UNIV_PRO_SCHOOLS_JUNIOR_COLLEGES,2019-04-18 00:00:00,195.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,LEHIGH_BURSARS_OFFICE,COLLEGES_UNIV_PRO_SCHOOLS_JUNIOR_COLLEGES,2019-04-18 00:00:00,195.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,LEHIGH_BURSARS_OFFICE,COLLEGES_UNIV_PRO_SCHOOLS_JUNIOR_COLLEGES,2019-04-18 00:00:00,195.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,WALMART.COM,DISCOUNT_STORES,2019-04-05 00:00:00,239.28,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,ACADEMY_-_CDR,ORGANIZATIONS_MEMBERSHIP-NOT_ELSEWHERE_CLASSIFIED,2019-04-04 00:00:00,110.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,LEHIGH_BURSARS_OFFICE,COLLEGES_UNIV_PRO_SCHOOLS_JUNIOR_COLLEGES,2019-04-18 00:00:00,195.0,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,FRAUD_CREDIT_PA,FAST_FOOD_RESTAURANTS,2019-04-08 00:00:00,-30.38,Monday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,FRAUD_CREDIT_PA,FAST_FOOD_RESTAURANTS,2019-04-06 00:00:00,-48.83,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,SOUTHWES_5268512144112,AIRLINE,2019-03-28 00:00:00,183.9,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,PANERA_BREAD_#203806,EATING_PLACES_RESTAURANTS,2019-04-06 00:00:00,330.88,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,RUBY_THAI_KITCHEN,FAST_FOOD_RESTAURANTS,2019-03-30 00:00:00,25.0,Saturday,0
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,TGI_FRIDAYS_#1521,EATING_PLACES_RESTAURANTS,2019-03-28 00:00:00,43.45,Thursday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,HILTON_GARDEN_INN_DOVER,LODGING,2019-03-29 00:00:00,594.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,HILTON_GARDEN_INN_DOVER,LODGING,2019-03-29 00:00:00,156.0,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,LOPEZ_RUBIO_GRAND_CLASS,TRAVEL,2019-04-15 00:00:00,47.84,Monday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,FLORENT,EATING_PLACES_RESTAURANTS,2019-04-19 00:00:00,25.63,Friday,1
2019,10,DEPT_OF_EDUCATION,DEPARTMENT_OF_EDUCATION,IN_N_OUT_BURGER_123,FAST_FOOD_RESTAURANTS,2019-04-19 00:00:00,7.65,Friday,1
